,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7,channel 8,channel 9,channel 10,channel 11,channel 12,channel 13,channel 14,channel 15,channel 16,channel 17,channel 18
0,44,88,149,136,77,34,29,26,0.5855712890625,0.51788330078125,0.30999755859375,-0.541015625,-0.912109375,0.2548828125,0.2578125,-6.125,1.5,2.375
0,45,88,152,151,78,36,30,26,0.5860595703125,0.5177001953125,0.31085205078125,-0.5401611328125,-0.91796875,0.25732421875,0.24755859375,-6.6875,2.6875,2.3125
0,49,113,145,151,77,38,27,34,0.5865478515625,0.517578125,0.31201171875,-0.53912353515625,-0.9296875,0.25537109375,0.24072265625,-7.5625,3.625,2.4375
0,44,97,145,149,80,35,28,33,0.58697509765625,0.51739501953125,0.31329345703125,-0.5380859375,-0.94189453125,0.2451171875,0.23779296875,-7.9375,3.6875,2.4375
0,36,100,141,152,84,33,26,34,0.5872802734375,0.51751708984375,0.31439208984375,-0.53692626953125,-0.9326171875,0.244140625,0.21728515625,-6.375,3.6875,3.5625
0,46,100,155,166,91,31,24,35,0.58782958984375,0.51776123046875,0.3150634765625,-0.53582763671875,-0.90673828125,0.25537109375,0.2353515625,-5.0625,3.75,4.5
0,49,114,163,163,94,31,23,36,0.58831787109375,0.51800537109375,0.3157958984375,-0.53460693359375,-0.88525390625,0.2529296875,0.22314453125,-5.375,3.9375,4.25
0,45,87,167,173,88,29,23,29,0.5887451171875,0.5181884765625,0.31658935546875,-0.533447265625,-0.89208984375,0.2490234375,0.22705078125,-5.625,4.125,3.9375
0,47,90,165,200,86,30,22,31,0.58880615234375,0.51861572265625,0.31744384765625,-0.53253173828125,-0.90625,0.244140625,0.21484375,-3.375,4.3125,3.0
0,51,105,172,201,101,36,24,32,0.58880615234375,0.51910400390625,0.31805419921875,-0.53167724609375,-0.9189453125,0.25830078125,0.220703125,-2.375,3.5625,2.8125
0,45,107,169,207,97,35,27,35,0.58892822265625,0.5194091796875,0.31866455078125,-0.53082275390625,-0.9306640625,0.2607421875,0.216796875,-3.1875,2.5625,2.8125
0,42,91,183,219,111,35,25,34,0.5889892578125,0.5196533203125,0.31927490234375,-0.53009033203125,-0.92724609375,0.24853515625,0.20751953125,-3.0625,1.75,2.9375
0,43,100,183,211,144,39,26,33,0.58917236328125,0.52001953125,0.3194580078125,-0.52947998046875,-0.92333984375,0.26025390625,0.21923828125,-1.25,1.0,3.5
0,48,110,187,182,142,38,27,31,0.58917236328125,0.5203857421875,0.31951904296875,-0.529052734375,-0.9111328125,0.2587890625,0.22216796875,-0.1875,0.75,2.5625
0,44,99,203,185,135,33,27,30,0.58892822265625,0.5208740234375,0.31951904296875,-0.52880859375,-0.91064453125,0.26220703125,0.21826171875,1.25,0.6875,1.5
0,40,96,192,154,152,38,26,27,0.58868408203125,0.52130126953125,0.31951904296875,-0.5286865234375,-0.91845703125,0.2646484375,0.21337890625,1.375,-0.0625,1.125
0,40,99,172,120,144,36,28,34,0.58837890625,0.5216064453125,0.31951904296875,-0.52874755859375,-0.91748046875,0.25390625,0.22412109375,2.0,-0.375,0.5
0,42,99,164,138,130,33,27,34,0.58795166015625,0.52191162109375,0.3193359375,-0.52899169921875,-0.91796875,0.25,0.22900390625,3.1875,-1.125,0.3125
0,38,89,155,123,137,33,24,35,0.58758544921875,0.5220947265625,0.31903076171875,-0.52947998046875,-0.91796875,0.255859375,0.2333984375,3.5625,-2.0,-0.4375
0,40,85,138,124,146,34,24,36,0.5870361328125,0.52203369140625,0.31915283203125,-0.530029296875,-0.939453125,0.2412109375,0.22802734375,2.3125,-2.1875,-1.75
0,44,92,130,133,135,30,24,44,0.58648681640625,0.52203369140625,0.31927490234375,-0.5306396484375,-0.93896484375,0.2490234375,0.23291015625,2.375,-1.9375,-2.25
0,46,94,132,134,134,32,22,39,0.58612060546875,0.52215576171875,0.319091796875,-0.53094482421875,-0.916015625,0.26123046875,0.23974609375,2.6875,-0.875,-1.0
0,45,81,131,119,122,29,24,40,0.58575439453125,0.5220947265625,0.31927490234375,-0.53131103515625,-0.91650390625,0.24609375,0.23876953125,1.3125,-0.625,-1.5
0,41,77,147,138,113,31,23,40,0.58502197265625,0.5224609375,0.31927490234375,-0.53179931640625,-0.91796875,0.24853515625,0.240234375,4.375,0.375,-1.8125
0,49,78,151,129,106,32,25,39,0.584228515625,0.52301025390625,0.3192138671875,-0.5321044921875,-0.91455078125,0.25732421875,0.22705078125,4.625,1.0,-1.75
0,48,72,154,127,107,30,26,38,0.58380126953125,0.5233154296875,0.3193359375,-0.5322265625,-0.90869140625,0.2578125,0.23583984375,2.1875,1.25,-1.0625
0,46,107,161,132,106,32,26,40,0.58319091796875,0.52362060546875,0.31964111328125,-0.5323486328125,-0.90283203125,0.23193359375,0.22412109375,2.375,1.6875,-0.75
0,45,109,169,129,112,35,25,40,0.58233642578125,0.5242919921875,0.3197021484375,-0.53271484375,-0.90673828125,0.24072265625,0.23779296875,5.75,2.6875,-1.3125
0,46,111,154,115,111,33,27,41,0.5814208984375,0.5250244140625,0.319580078125,-0.53302001953125,-0.9130859375,0.2607421875,0.2314453125,5.6875,2.0,-1.875
0,35,106,152,121,118,33,26,41,0.580810546875,0.525390625,0.31964111328125,-0.5333251953125,-0.92724609375,0.25390625,0.23486328125,3.625,1.0625,-1.625
0,35,118,156,121,106,32,25,35,0.580322265625,0.52557373046875,0.319580078125,-0.53369140625,-0.90283203125,0.2412109375,0.23583984375,3.125,0.1875,-0.8125
0,36,94,155,128,102,29,28,36,0.5797119140625,0.5257568359375,0.31964111328125,-0.53411865234375,-0.89404296875,0.22998046875,0.21630859375,3.375,-0.625,-1.375
0,43,93,152,134,88,26,28,36,0.5791015625,0.5260009765625,0.3192138671875,-0.5347900390625,-0.8984375,0.24658203125,0.234375,5.375,-1.375,-1.8125
0,46,92,150,147,89,26,28,33,0.57867431640625,0.52618408203125,0.31866455078125,-0.535400390625,-0.904296875,0.2607421875,0.232421875,4.625,-2.625,-1.375
0,46,103,142,156,65,27,29,33,0.57818603515625,0.52618408203125,0.31817626953125,-0.53619384765625,-0.916015625,0.24951171875,0.2353515625,4.375,-3.4375,-1.75
0,43,91,144,149,64,29,27,34,0.5777587890625,0.52593994140625,0.31781005859375,-0.537109375,-0.9267578125,0.2333984375,0.2333984375,3.625,-4.4375,-1.75
0,46,91,142,155,65,29,27,33,0.5770263671875,0.52606201171875,0.31744384765625,-0.53802490234375,-0.92041015625,0.23095703125,0.2119140625,5.3125,-4.4375,-2.0
0,41,88,138,150,88,29,28,33,0.57672119140625,0.52630615234375,0.31646728515625,-0.5386962890625,-0.9033203125,0.25,0.23681640625,6.375,-4.0625,0.6875
0,40,104,142,134,93,29,27,35,0.57647705078125,0.52642822265625,0.31549072265625,-0.53936767578125,-0.88818359375,0.25341796875,0.240234375,5.25,-4.25,0.25
0,42,94,149,139,91,26,27,33,0.5760498046875,0.52630615234375,0.3148193359375,-0.54034423828125,-0.90625,0.23486328125,0.2412109375,5.25,-4.5625,-1.3125
0,53,88,136,141,98,27,33,35,0.5755615234375,0.5263671875,0.31396484375,-0.54132080078125,-0.90869140625,0.2431640625,0.2392578125,6.3125,-4.875,-0.9375
0,51,77,130,134,106,25,32,30,0.5753173828125,0.52655029296875,0.3128662109375,-0.54205322265625,-0.90771484375,0.2626953125,0.244140625,5.75,-5.0,0.0625
0,54,91,131,133,101,27,33,38,0.57513427734375,0.5263671875,0.31207275390625,-0.54290771484375,-0.90185546875,0.24365234375,0.2451171875,4.1875,-5.0625,-0.3125
0,54,86,130,146,106,28,35,37,0.57470703125,0.5260009765625,0.3115234375,-0.54400634765625,-0.92578125,0.22509765625,0.2587890625,4.6875,-5.125,-1.4375
0,54,85,121,131,111,30,34,38,0.5743408203125,0.52593994140625,0.3106689453125,-0.54498291015625,-0.927734375,0.25,0.25244140625,5.4375,-5.375,-0.8125
0,69,86,127,124,112,28,32,40,0.57452392578125,0.525634765625,0.30975341796875,-0.5455322265625,-0.90478515625,0.25927734375,0.2509765625,2.3125,-5.625,1.0
0,69,84,137,147,105,31,33,45,0.57476806640625,0.52508544921875,0.30914306640625,-0.546142578125,-0.8935546875,0.240234375,0.2490234375,0.5625,-6.0,0.375
0,80,99,166,160,109,30,32,48,0.57470703125,0.52471923828125,0.30853271484375,-0.546875,-0.9013671875,0.2412109375,0.251953125,2.625,-5.1875,-0.3125
0,90,87,163,154,119,36,34,97,0.57452392578125,0.5247802734375,0.3077392578125,-0.5474853515625,-0.9013671875,0.26220703125,0.24462890625,4.0625,-4.375,-0.3125
0,101,86,153,144,122,34,35,102,0.57476806640625,0.52423095703125,0.3076171875,-0.5478515625,-0.92529296875,0.2529296875,0.24755859375,-1.5625,-4.5625,-0.5625
0,87,90,153,158,146,36,31,108,0.57525634765625,0.52325439453125,0.30767822265625,-0.5482177734375,-0.9228515625,0.22998046875,0.26220703125,-3.5625,-4.75,0.4375
0,98,118,158,126,144,35,38,132,0.5750732421875,0.52313232421875,0.3070068359375,-0.5489501953125,-0.91796875,0.2431640625,0.2666015625,3.9375,-4.375,0.0625
0,100,95,133,131,131,36,37,137,0.57501220703125,0.5230712890625,0.306396484375,-0.5494384765625,-0.90771484375,0.255859375,0.25048828125,2.6875,-3.9375,0.0625
0,114,94,131,143,135,37,37,128,0.57537841796875,0.5223388671875,0.30633544921875,-0.54974365234375,-0.91259765625,0.24267578125,0.265625,-2.4375,-4.0,0.1875
0,105,102,137,149,140,38,39,136,0.57574462890625,0.5216064453125,0.30609130859375,-0.5501708984375,-0.91015625,0.248046875,0.27099609375,-1.6875,-4.375,-0.0625
0,111,105,127,139,110,35,39,133,0.57635498046875,0.520751953125,0.306396484375,-0.55023193359375,-0.921875,0.2509765625,0.259765625,-5.5,-3.5625,-0.1875
0,103,87,125,177,128,38,33,108,0.5775146484375,0.51934814453125,0.3070068359375,-0.54998779296875,-0.91845703125,0.232421875,0.27099609375,-9.875,-3.9375,1.875
0,99,105,129,161,130,38,35,100,0.5784912109375,0.51800537109375,0.3074951171875,-0.5499267578125,-0.92041015625,0.208984375,0.279296875,-7.875,-3.5,3.0
0,72,129,145,145,106,33,33,75,0.5787353515625,0.517822265625,0.307373046875,-0.5499267578125,-0.9169921875,0.20458984375,0.24755859375,-0.4375,-3.0625,3.9375
0,70,125,153,151,92,32,29,53,0.57940673828125,0.5174560546875,0.3067626953125,-0.54986572265625,-0.912109375,0.25244140625,0.26220703125,-1.4375,-4.875,4.0625
0,63,123,157,147,102,35,29,44,0.580322265625,0.51702880859375,0.30633544921875,-0.54962158203125,-0.8994140625,0.24609375,0.2509765625,-3.625,-4.75,4.6875
0,59,119,142,93,88,32,29,43,0.581298828125,0.51654052734375,0.30596923828125,-0.5491943359375,-0.88427734375,0.23291015625,0.26416015625,-3.875,-3.4375,6.125
0,47,111,136,122,94,30,25,37,0.58197021484375,0.51666259765625,0.305419921875,-0.5487060546875,-0.880859375,0.23486328125,0.2548828125,-0.375,-2.0,6.75
0,45,87,137,131,119,30,25,35,0.58245849609375,0.51702880859375,0.30474853515625,-0.5482177734375,-0.92724609375,0.26171875,0.25927734375,0.8125,-1.9375,6.4375
0,65,92,156,137,124,31,25,35,0.5831298828125,0.51727294921875,0.303955078125,-0.54766845703125,-0.9619140625,0.2568359375,0.263671875,0.1875,-3.25,8.0
0,62,102,159,153,125,30,23,35,0.58319091796875,0.518310546875,0.30255126953125,-0.54736328125,-0.947265625,0.2705078125,0.25146484375,6.75,-2.9375,7.875
0,60,99,160,157,131,33,21,32,0.58319091796875,0.51947021484375,0.3013916015625,-0.54693603515625,-0.91455078125,0.248046875,0.22705078125,6.4375,-2.3125,8.5625
0,61,91,159,141,128,32,23,31,0.5838623046875,0.5211181640625,0.29754638671875,-0.5467529296875,-0.8349609375,0.24755859375,0.26904296875,9.3125,-4.1875,9.4375
0,63,100,152,152,108,32,22,30,0.58453369140625,0.521484375,0.29541015625,-0.546875,-0.82177734375,0.251953125,0.30224609375,7.3125,-4.5625,9.0
0,40,95,120,136,103,34,24,27,0.58514404296875,0.52191162109375,0.29339599609375,-0.54693603515625,-0.81298828125,0.25439453125,0.3154296875,7.25,-2.4375,8.5
0,39,97,140,131,98,32,24,27,0.58599853515625,0.5220947265625,0.29193115234375,-0.54656982421875,-0.83349609375,0.255859375,0.34521484375,4.0625,0.5625,9.3125
0,38,96,133,132,89,29,26,40,0.5870361328125,0.5223388671875,0.29052734375,-0.54595947265625,-0.86083984375,0.2822265625,0.365234375,2.9375,2.625,9.6875
0,49,112,137,154,83,30,27,42,0.58880615234375,0.521728515625,0.29010009765625,-0.54486083984375,-0.904296875,0.26806640625,0.36328125,-5.75,2.0,11.25
0,60,114,137,130,87,30,27,47,0.591796875,0.52056884765625,0.28961181640625,-0.54302978515625,-0.88427734375,0.27880859375,0.3779296875,-11.8125,1.125,15.875
0,60,113,138,133,84,27,25,49,0.59521484375,0.519287109375,0.2894287109375,-0.54058837890625,-0.87353515625,0.3037109375,0.35888671875,-16.75,1.875,16.625
0,61,103,127,149,86,29,27,53,0.59912109375,0.517333984375,0.2904052734375,-0.53765869140625,-0.8662109375,0.283203125,0.345703125,-24.5,3.375,16.5625
0,65,108,155,166,78,28,29,45,0.60284423828125,0.515625,0.2911376953125,-0.53466796875,-0.86376953125,0.29638671875,0.35009765625,-22.875,4.1875,17.0625
0,56,117,150,144,94,28,28,44,0.60662841796875,0.51397705078125,0.292236328125,-0.5313720703125,-0.87060546875,0.31103515625,0.31689453125,-25.25,3.6875,16.1875
0,42,123,159,168,95,27,28,39,0.61077880859375,0.5118408203125,0.2939453125,-0.52777099609375,-0.8662109375,0.2998046875,0.310546875,-30.6875,4.5,16.6875
0,42,125,185,166,98,27,29,34,0.61480712890625,0.50970458984375,0.296142578125,-0.52386474609375,-0.8623046875,0.28759765625,0.29931640625,-31.8125,6.125,16.75
0,47,121,194,151,97,24,29,32,0.61859130859375,0.50787353515625,0.2984619140625,-0.51995849609375,-0.8662109375,0.2861328125,0.28759765625,-30.9375,7.1875,16.625
0,41,121,175,137,106,27,27,41,0.6221923828125,0.5064697265625,0.30047607421875,-0.5157470703125,-0.8671875,0.3232421875,0.28564453125,-29.25,8.25,16.4375
0,46,114,179,138,112,32,27,42,0.6263427734375,0.50439453125,0.302978515625,-0.5113525390625,-0.8876953125,0.33251953125,0.30224609375,-34.9375,8.5,16.1875
0,47,95,181,124,109,31,30,45,0.63043212890625,0.50177001953125,0.30621337890625,-0.50689697265625,-0.9130859375,0.32080078125,0.287109375,-39.0,7.8125,14.5625
0,51,100,158,161,125,37,31,47,0.63433837890625,0.49908447265625,0.30938720703125,-0.502685546875,-0.9375,0.3134765625,0.26416015625,-38.125,5.125,14.1875
0,50,131,170,155,128,38,32,46,0.63800048828125,0.49700927734375,0.3121337890625,-0.4984130859375,-0.9296875,0.33154296875,0.22265625,-35.8125,3.3125,14.9375
0,54,128,183,156,130,39,32,36,0.64166259765625,0.4947509765625,0.3150634765625,-0.494140625,-0.9189453125,0.328125,0.20751953125,-37.125,2.875,13.9375
0,56,113,182,155,114,36,30,46,0.64447021484375,0.492919921875,0.318359375,-0.49017333984375,-0.91943359375,0.3046875,0.1865234375,-33.6875,4.5,11.5625
0,55,112,168,144,120,37,27,49,0.646484375,0.49169921875,0.3214111328125,-0.48675537109375,-0.91943359375,0.30810546875,0.1904296875,-27.4375,5.75,8.8125
0,51,106,184,116,115,34,25,49,0.64764404296875,0.49102783203125,0.3240966796875,-0.48406982421875,-0.921875,0.33447265625,0.18017578125,-21.4375,5.25,4.375
0,44,70,149,129,108,35,23,49,0.64849853515625,0.4903564453125,0.3267822265625,-0.4818115234375,-0.93798828125,0.3388671875,0.17138671875,-19.875,3.25,1.8125
0,41,62,133,116,98,34,21,48,0.6490478515625,0.48956298828125,0.32916259765625,-0.48028564453125,-0.943359375,0.30126953125,0.18017578125,-16.5625,1.0625,1.25
0,32,59,132,113,97,34,23,37,0.64874267578125,0.48956298828125,0.3309326171875,-0.47943115234375,-0.9423828125,0.29248046875,0.16357421875,-8.125,-0.125,-0.4375
0,29,64,155,143,86,32,23,29,0.6478271484375,0.489990234375,0.33233642578125,-0.479248046875,-0.935546875,0.291015625,0.15478515625,-2.5625,-1.125,-2.5
0,30,88,146,146,69,30,23,26,0.64642333984375,0.49090576171875,0.33331298828125,-0.47955322265625,-0.9248046875,0.29638671875,0.16162109375,2.625,-1.0625,-4.5
0,30,86,152,132,71,29,25,24,0.64447021484375,0.49224853515625,0.3338623046875,-0.4803466796875,-0.93408203125,0.31201171875,0.16552734375,7.625,-1.4375,-6.375
0,28,86,151,151,70,29,26,26,0.642333984375,0.49371337890625,0.33404541015625,-0.4815673828125,-0.93701171875,0.31591796875,0.17724609375,10.75,-2.4375,-7.75
0,30,104,149,165,87,29,25,28,0.6400146484375,0.4951171875,0.33380126953125,-0.48345947265625,-0.927734375,0.31103515625,0.18603515625,13.8125,-4.625,-9.625
0,33,113,133,148,85,30,26,31,0.6370849609375,0.49688720703125,0.33294677734375,-0.4862060546875,-0.931640625,0.32275390625,0.1904296875,19.9375,-7.1875,-12.5625
0,30,109,139,132,93,32,27,29,0.63397216796875,0.49853515625,0.3314208984375,-0.489501953125,-0.92138671875,0.33203125,0.19189453125,22.875,-10.4375,-14.875
0,31,107,146,162,95,30,25,29,0.6307373046875,0.49981689453125,0.32965087890625,-0.49359130859375,-0.91748046875,0.318359375,0.20947265625,24.875,-13.3125,-17.0625
0,31,109,147,146,91,29,24,27,0.627197265625,0.50067138671875,0.32763671875,-0.49853515625,-0.9189453125,0.2890625,0.2060546875,26.75,-17.5,-19.5
0,33,98,142,131,79,29,26,25,0.62347412109375,0.50164794921875,0.32470703125,-0.50408935546875,-0.92626953125,0.3046875,0.21875,31.25,-21.25,-20.5
0,30,111,145,127,78,29,27,23,0.61968994140625,0.50225830078125,0.32147216796875,-0.51019287109375,-0.92236328125,0.2919921875,0.22119140625,32.5,-24.6875,-21.9375
0,33,99,148,147,77,26,25,24,0.6156005859375,0.5028076171875,0.31787109375,-0.51678466796875,-0.91650390625,0.2841796875,0.22705078125,34.9375,-27.1875,-23.8125
0,32,100,134,111,79,26,27,23,0.611328125,0.50335693359375,0.3138427734375,-0.52374267578125,-0.91259765625,0.29052734375,0.2431640625,37.9375,-28.125,-24.8125
0,32,104,135,125,83,26,25,24,0.606689453125,0.504150390625,0.30963134765625,-0.53094482421875,-0.90673828125,0.2802734375,0.25,40.6875,-27.9375,-25.5
0,33,100,191,168,81,28,27,25,0.60174560546875,0.50482177734375,0.30517578125,-0.53839111328125,-0.9013671875,0.2802734375,0.2578125,42.3125,-28.9375,-27.25
0,34,79,205,163,85,28,25,26,0.59674072265625,0.50555419921875,0.30047607421875,-0.5458984375,-0.87158203125,0.2705078125,0.25048828125,43.5625,-29.9375,-26.75
0,30,72,191,147,85,29,26,27,0.5916748046875,0.50634765625,0.29547119140625,-0.5533447265625,-0.861328125,0.26171875,0.26513671875,45.125,-29.5,-25.8125
0,31,72,194,159,77,30,26,27,0.586181640625,0.5074462890625,0.2901611328125,-0.5609130859375,-0.8642578125,0.25341796875,0.2802734375,49.0625,-28.4375,-25.875
0,35,75,222,148,106,30,30,28,0.5802001953125,0.50872802734375,0.28460693359375,-0.5687255859375,-0.8603515625,0.2490234375,0.30029296875,52.375,-27.4375,-27.0625
0,32,88,190,98,110,27,28,26,0.57391357421875,0.51025390625,0.27874755859375,-0.57666015625,-0.86328125,0.25390625,0.32861328125,55.9375,-26.125,-27.4375
0,31,91,168,126,117,26,28,26,0.56768798828125,0.51171875,0.27252197265625,-0.58441162109375,-0.85888671875,0.2705078125,0.35009765625,56.25,-25.5,-27.0
0,43,93,167,132,114,27,27,24,0.56146240234375,0.51300048828125,0.2664794921875,-0.592041015625,-0.8671875,0.26513671875,0.3662109375,54.875,-25.0,-26.8125
0,57,99,188,123,132,28,26,26,0.55548095703125,0.513916015625,0.260498046875,-0.5994873046875,-0.8671875,0.2568359375,0.40625,53.6875,-23.5,-25.9375
0,56,104,160,124,112,28,25,23,0.549560546875,0.51483154296875,0.25457763671875,-0.60675048828125,-0.85791015625,0.25439453125,0.4169921875,52.8125,-22.375,-25.3125
0,57,99,146,136,107,30,26,23,0.54400634765625,0.51531982421875,0.24896240234375,-0.61358642578125,-0.86181640625,0.259765625,0.431640625,49.0625,-21.375,-24.5625
0,57,87,147,119,95,30,25,23,0.5390625,0.51507568359375,0.24395751953125,-0.62005615234375,-0.83984375,0.24072265625,0.45947265625,42.625,-20.0625,-23.4375
0,52,92,173,121,96,29,26,27,0.5345458984375,0.51483154296875,0.2392578125,-0.62603759765625,-0.8349609375,0.23779296875,0.46728515625,40.0,-17.9375,-21.5
0,40,110,163,157,68,29,27,25,0.53033447265625,0.5145263671875,0.235107421875,-0.63140869140625,-0.84033203125,0.22998046875,0.46923828125,36.0,-15.6875,-19.375
0,37,103,156,157,63,26,27,28,0.52667236328125,0.51397705078125,0.23150634765625,-0.63629150390625,-0.8427734375,0.22509765625,0.462890625,31.0625,-14.625,-17.8125
0,38,102,165,149,74,24,26,29,0.523681640625,0.51312255859375,0.228515625,-0.6405029296875,-0.83447265625,0.2236328125,0.45947265625,24.9375,-13.25,-15.625
0,39,106,164,149,75,23,27,30,0.52117919921875,0.51220703125,0.22607421875,-0.64410400390625,-0.82421875,0.20703125,0.45361328125,20.625,-11.25,-13.1875
0,40,114,151,144,72,24,27,28,0.51910400390625,0.51129150390625,0.223876953125,-0.64727783203125,-0.8212890625,0.203125,0.44482421875,17.75,-9.9375,-10.6875
0,37,101,140,102,70,22,26,29,0.51727294921875,0.51055908203125,0.22198486328125,-0.64996337890625,-0.8212890625,0.2001953125,0.43359375,15.5,-8.6875,-9.0
0,39,99,138,104,66,29,26,28,0.5157470703125,0.50982666015625,0.2203369140625,-0.65228271484375,-0.82373046875,0.201171875,0.431640625,13.1875,-7.625,-7.3125
0,40,98,139,120,52,30,23,27,0.514404296875,0.50927734375,0.2188720703125,-0.654296875,-0.828125,0.2041015625,0.42724609375,11.9375,-6.5625,-6.5625
0,40,99,145,131,53,33,24,25,0.513427734375,0.5084228515625,0.217529296875,-0.6561279296875,-0.8349609375,0.21240234375,0.4267578125,9.0625,-7.125,-5.75
0,36,87,134,133,57,31,24,24,0.51275634765625,0.50762939453125,0.2161865234375,-0.65777587890625,-0.84228515625,0.2177734375,0.42919921875,7.5625,-7.1875,-4.0
0,37,80,136,168,62,31,22,24,0.5123291015625,0.50689697265625,0.2149658203125,-0.65899658203125,-0.84423828125,0.22509765625,0.41162109375,5.9375,-7.125,-2.5625
0,35,79,138,165,63,28,24,23,0.5120849609375,0.506103515625,0.21392822265625,-0.66015625,-0.849609375,0.22412109375,0.40625,4.1875,-7.1875,-2.5
0,33,74,135,151,70,28,27,23,0.51202392578125,0.5052490234375,0.213134765625,-0.66107177734375,-0.84326171875,0.2099609375,0.39697265625,2.4375,-7.1875,-0.75
0,30,64,121,142,74,27,27,24,0.51214599609375,0.5045166015625,0.21240234375,-0.66180419921875,-0.8291015625,0.20556640625,0.4013671875,1.9375,-5.4375,0.5
0,34,87,150,149,67,29,27,24,0.51226806640625,0.50390625,0.21209716796875,-0.66229248046875,-0.8330078125,0.1982421875,0.40869140625,0.625,-3.0,0.5
0,36,93,166,123,59,30,28,24,0.5125732421875,0.503173828125,0.21197509765625,-0.66265869140625,-0.84130859375,0.20556640625,0.423828125,-0.8125,-2.0,0.875
0,36,94,164,126,59,29,27,22,0.51324462890625,0.50238037109375,0.2119140625,-0.66278076171875,-0.84912109375,0.21533203125,0.4306640625,-3.0,-1.75,1.625
0,38,98,198,161,55,30,26,25,0.5142822265625,0.5013427734375,0.212158203125,-0.66265869140625,-0.84375,0.212890625,0.42529296875,-6.0625,-2.0,2.9375
0,38,98,201,155,44,28,27,24,0.5155029296875,0.50030517578125,0.21258544921875,-0.66241455078125,-0.83642578125,0.20068359375,0.41748046875,-7.625,-1.625,4.3125
0,34,77,186,152,43,30,27,25,0.51678466796875,0.49945068359375,0.2130126953125,-0.661865234375,-0.83935546875,0.20458984375,0.41162109375,-7.625,-0.75,5.0625
0,33,83,178,168,73,32,28,28,0.5181884765625,0.4986572265625,0.2135009765625,-0.66119384765625,-0.84375,0.21337890625,0.423828125,-8.0625,0.375,5.8125
0,31,79,182,172,78,32,28,29,0.51971435546875,0.498046875,0.21417236328125,-0.6602783203125,-0.85498046875,0.216796875,0.412109375,-9.5625,1.3125,6.375
0,28,80,145,134,76,30,26,26,0.52142333984375,0.49725341796875,0.2149658203125,-0.65924072265625,-0.84765625,0.21044921875,0.41796875,-10.5,1.4375,7.125
0,31,83,168,171,76,30,26,28,0.52325439453125,0.49658203125,0.21575927734375,-0.6580810546875,-0.84228515625,0.212890625,0.41748046875,-11.0625,2.1875,8.3125
0,32,84,174,178,79,28,26,29,0.525146484375,0.49591064453125,0.2166748046875,-0.65673828125,-0.83984375,0.20751953125,0.41650390625,-11.8125,3.0,8.625
0,27,58,158,154,53,24,24,27,0.527099609375,0.49530029296875,0.2178955078125,-0.6552734375,-0.845703125,0.21240234375,0.41455078125,-12.875,4.1875,8.4375
0,29,59,152,146,47,24,24,25,0.529052734375,0.4947509765625,0.21929931640625,-0.653564453125,-0.8623046875,0.22216796875,0.408203125,-14.25,4.6875,8.375
0,31,86,168,162,49,27,25,30,0.53125,0.49420166015625,0.22088623046875,-0.65167236328125,-0.857421875,0.22314453125,0.3994140625,-16.3125,5.0,9.375
0,32,88,152,134,53,27,28,29,0.53375244140625,0.49359130859375,0.22265625,-0.64947509765625,-0.84912109375,0.21875,0.3955078125,-18.0625,6.0,10.8125
0,32,89,142,118,55,28,26,27,0.536376953125,0.49298095703125,0.2247314453125,-0.6470947265625,-0.86181640625,0.20947265625,0.3974609375,-19.625,6.9375,11.75
0,38,95,164,152,57,28,30,26,0.5389404296875,0.492431640625,0.2269287109375,-0.64459228515625,-0.86474609375,0.2216796875,0.390625,-20.0,7.5625,11.0625
0,37,104,181,161,59,26,31,28,0.54144287109375,0.49212646484375,0.22906494140625,-0.6419677734375,-0.87841796875,0.24169921875,0.37646484375,-20.125,7.3125,10.75
0,34,78,162,159,57,26,32,24,0.54425048828125,0.49169921875,0.23114013671875,-0.63916015625,-0.87353515625,0.236328125,0.36328125,-21.125,6.5625,12.5625
0,35,82,161,148,52,25,29,26,0.5469970703125,0.49139404296875,0.23297119140625,-0.63641357421875,-0.87158203125,0.23046875,0.35693359375,-19.6875,5.75,13.375
0,34,83,165,152,52,25,32,26,0.54949951171875,0.4910888671875,0.234619140625,-0.63385009765625,-0.86962890625,0.23291015625,0.34326171875,-18.3125,4.375,12.625
0,31,81,177,119,50,24,30,28,0.5518798828125,0.49078369140625,0.23626708984375,-0.63140869140625,-0.8720703125,0.2314453125,0.34130859375,-17.6875,3.6875,11.875
0,30,72,163,111,47,24,29,28,0.553955078125,0.4906005859375,0.2374267578125,-0.6292724609375,-0.86474609375,0.2392578125,0.3505859375,-14.375,3.25,10.8125
0,33,78,161,117,47,23,27,27,0.5556640625,0.4906005859375,0.23828125,-0.62744140625,-0.8779296875,0.236328125,0.35546875,-10.8125,2.6875,10.0
0,28,84,158,125,49,25,30,26,0.5572509765625,0.49072265625,0.23883056640625,-0.62579345703125,-0.8857421875,0.24755859375,0.36279296875,-9.0,2.0625,9.6875
0,30,85,155,120,43,25,30,26,0.55877685546875,0.49072265625,0.23968505859375,-0.62408447265625,-0.89599609375,0.24267578125,0.353515625,-10.375,1.8125,9.1875
0,28,83,132,147,41,26,28,24,0.56024169921875,0.49053955078125,0.2408447265625,-0.62249755859375,-0.90283203125,0.22705078125,0.35693359375,-11.4375,2.0,8.375
